m_university_name,m_major_name
Syracuse University,Political Science and Government
Syracuse University,Political Science and Government
Syracuse University,Political Science and Government
Syracuse University,Political Science and Government
Syracuse University,Sociology
Syracuse University,Sociology
Syracuse University,Sociology
Syracuse University,Visual and Performing Arts, General
Syracuse University,Design and Applied Arts
Syracuse University,Design and Applied Arts
Syracuse University,Drama/Theatre Arts and Stagecraft
Syracuse University,Film/Video and Photographic Arts
Syracuse University,Film/Video and Photographic Arts
Syracuse University,Fine and Studio Arts
Syracuse University,Fine and Studio Arts
Syracuse University,Music
Syracuse University,Music
Syracuse University,Arts, Entertainment,and Media Management
Syracuse University,Arts, Entertainment,and Media Management
Syracuse University,Arts, Entertainment,and Media Management
Syracuse University,Communication Disorders Sciences and Services
Syracuse University,Communication Disorders Sciences and Services
Syracuse University,Communication Disorders Sciences and Services
Syracuse University,Communication Disorders Sciences and Services
Syracuse University,Mental and Social Health Services and Allied Professions
Syracuse University,Mental and Social Health Services and Allied Professions
Syracuse University,Mental and Social Health Services and Allied Professions
Syracuse University,Mental and Social Health Services and Allied Professions
Syracuse University,Public Health
Syracuse University,Public Health
Syracuse University,Public Health
Syracuse University,Public Health
Syracuse University,Health Professions and Related Clinical Sciences, Other
Syracuse University,Business Administration, Management and Operations
Syracuse University,Business Administration, Management and Operations
Syracuse University,Business Administration, Management and Operations
Syracuse University,Business Administration, Management and Operations
Syracuse University,Business Administration, Management and Operations
Syracuse University,Accounting and Related Services
Syracuse University,Accounting and Related Services
Syracuse University,Business/Managerial Economics
Syracuse University,Entrepreneurial and Small Business Operations
Syracuse University,Entrepreneurial and Small Business Operations
Syracuse University,Finance and Financial Management Services
Syracuse University,Finance and Financial Management Services
Syracuse University,Hospitality Administration/Management
Syracuse University,Management Information Systems and Services
Syracuse University,Management Information Systems and Services
Syracuse University,Management Sciences and Quantitative Methods
Syracuse University,Marketing
Syracuse University,Marketing
Syracuse University,Real Estate
Syracuse University,General Sales, Merchandising and Related Marketing Operations
Syracuse University,Business, Management, Marketing, and Related Support Services, Other
Syracuse University,History
Syracuse University,History
Syracuse University,History
Syracuse University,History
Yeshiva University,Computer and Information Sciences, General
Yeshiva University,Education, General
Yeshiva University,Education, General
Yeshiva University,Special Education and Teaching
Yeshiva University,Teacher Education and Professional Development, Specific Levels and Methods
Yeshiva University,Teacher Education and Professional Development, Specific Levels and Methods
Yeshiva University,Teacher Education and Professional Development, Specific Levels and Methods
Yeshiva University,Education, Other
Yeshiva University,Education, Other
Yeshiva University,Education, Other
Yeshiva University,Engineering, General
Yeshiva University,Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics
Yeshiva University,Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics
Yeshiva University,Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics
Yeshiva University,Classics and Classical Languages, Literatures, and Linguistics
Yeshiva University,Law
Yeshiva University,Legal Research and Advanced Professional Studies
Yeshiva University,Legal Professions and Studies, Other
Yeshiva University,English Language and Literature, General
Yeshiva University,Rhetoric and Composition/Writing Studies
Yeshiva University,Literature
Yeshiva University,Liberal Arts and Sciences, General Studies and Humanities
Yeshiva University,Liberal Arts and Sciences, General Studies and Humanities
Yeshiva University,Liberal Arts and Sciences, General Studies and Humanities
Yeshiva University,Biology, General
Yeshiva University,Biochemistry, Biophysics and Molecular Biology
Yeshiva University,Biochemistry, Biophysics and Molecular Biology
Yeshiva University,Biochemistry, Biophysics and Molecular Biology
Yeshiva University,Cell/Cellular Biology and Anatomical Sciences
Yeshiva University,Cell/Cellular Biology and Anatomical Sciences
Yeshiva University,Microbiological Sciences and Immunology
Yeshiva University,Microbiological Sciences and Immunology
Yeshiva University,Genetics
Yeshiva University,Genetics
Yeshiva University,Physiology, Pathology and Related Sciences
Yeshiva University,Physiology, Pathology and Related Sciences
Yeshiva University,Pharmacology and Toxicology
Yeshiva University,Pharmacology and Toxicology
Yeshiva University,Biomathematics, Bioinformatics, and Computational Biology
Yeshiva University,Biomathematics, Bioinformatics, and Computational Biology
Yeshiva University,Neurobiology and Neurosciences
Yeshiva University,Neurobiology and Neurosciences
Yeshiva University,Biological and Biomedical Sciences, Other
Yeshiva University,Biological and Biomedical Sciences, Other
Yeshiva University,Mathematics
Yeshiva University,Mathematics
Yeshiva University,Mathematics
Yeshiva University,Gerontology
Yeshiva University,Dispute Resolution
Yeshiva University,Multi/Interdisciplinary Studies, Other
Yeshiva University,Philosophy
Yeshiva University,Religion/Religious Studies
Yeshiva University,Religion/Religious Studies
Yeshiva University,Religion/Religious Studies
Yeshiva University,Religion/Religious Studies
Yeshiva University,Bible/Biblical Studies
Yeshiva University,Religious/Sacred Music
Yeshiva University,Theological and Ministerial Studies
